"","team_name","game_date","season","period","minutes_remaining","seconds_remaining","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","y","name"
"1208","Golden State Warriors","11/10/16",2016,2,0,6,"shot_no","Jump Shot","3PT Field Goal",24,"Denver Nuggets",-171,175,"Kevin Durant"
"1209","Golden State Warriors","11/10/16",2016,1,7,17,"shot_yes","Jump Shot","2PT Field Goal",13,"Denver Nuggets",61,115,"Kevin Durant"
"1210","Golden State Warriors","11/10/16",2016,4,11,42,"shot_no","Jump Shot","2PT Field Goal",15,"Denver Nuggets",-132,85,"Kevin Durant"
"1211","Golden State Warriors","11/10/16",2016,4,10,39,"shot_no","Jump Shot","3PT Field Goal",25,"Denver Nuggets",107,229,"Kevin Durant"
"1212","Golden State Warriors","11/10/16",2016,1,1,16,"shot_no","Jump Shot","2PT Field Goal",20,"Denver Nuggets",-159,136,"Kevin Durant"
"1213","Golden State Warriors","11/10/16",2016,3,10,3,"shot_no","Jump Shot","3PT Field Goal",25,"Denver Nuggets",138,214,"Kevin Durant"
"1214","Golden State Warriors","12/15/16",2016,3,2,43,"shot_no","Jump Shot","3PT Field Goal",23,"New York Knicks",233,-1,"Kevin Durant"
"1215","Golden State Warriors","1/22/17",2016,3,3,15,"shot_no","Jump Shot","3PT Field Goal",26,"Orlando Magic",145,223,"Kevin Durant"
"1216","Golden State Warriors","1/22/17",2016,1,8,14,"shot_no","Jump Shot","3PT Field Goal",26,"Orlando Magic",-94,252,"Kevin Durant"
"1217","Golden State Warriors","1/22/17",2016,3,5,55,"shot_yes","Jump Shot","3PT Field Goal",26,"Orlando Magic",-76,252,"Kevin Durant"
"1218","Golden State Warriors","2/11/17",2016,1,5,57,"shot_yes","Jump Shot","2PT Field Goal",18,"Oklahoma City Thunder",17,183,"Kevin Durant"
"1219","Golden State Warriors","12/15/16",2016,2,7,7,"shot_no","Jump Shot","3PT Field Goal",23,"New York Knicks",230,7,"Kevin Durant"
"1220","Golden State Warriors","12/15/16",2016,3,0,0,"shot_no","Jump Shot","3PT Field Goal",28,"New York Knicks",-56,278,"Kevin Durant"
"1221","Golden State Warriors","12/15/16",2016,3,7,0,"shot_no","Jump Shot","2PT Field Goal",16,"New York Knicks",87,139,"Kevin Durant"
"1222","Golden State Warriors","12/15/16",2016,1,0,49,"shot_yes","Jump Shot","3PT Field Goal",28,"New York Knicks",-102,262,"Kevin Durant"
"1223","Golden State Warriors","12/15/16",2016,2,4,2,"shot_no","Jump Shot","3PT Field Goal",23,"New York Knicks",232,28,"Kevin Durant"
"1224","Golden State Warriors","11/26/16",2016,3,8,53,"shot_yes","Jump Shot","3PT Field Goal",25,"Minnesota Timberwolves",200,159,"Kevin Durant"
"1225","Golden State Warriors","11/26/16",2016,1,2,8,"shot_no","Jump Shot","2PT Field Goal",4,"Minnesota Timberwolves",-37,33,"Kevin Durant"
"1226","Golden State Warriors","11/26/16",2016,2,8,8,"shot_no","Jump Shot","2PT Field Goal",13,"Minnesota Timberwolves",-55,121,"Kevin Durant"
"1227","Golden State Warriors","11/26/16",2016,2,0,41,"shot_no","Jump Shot","3PT Field Goal",25,"Minnesota Timberwolves",-35,257,"Kevin Durant"
"1228","Golden State Warriors","12/15/16",2016,2,2,51,"shot_no","Jump Shot","2PT Field Goal",9,"New York Knicks",-2,95,"Kevin Durant"
"1229","Golden State Warriors","12/15/16",2016,3,9,0,"shot_no","Jump Shot","3PT Field Goal",25,"New York Knicks",148,210,"Kevin Durant"
"1230","Golden State Warriors","12/15/16",2016,3,8,31,"shot_no","Jump Shot","2PT Field Goal",10,"New York Knicks",99,16,"Kevin Durant"
"1231","Golden State Warriors","2/23/17",2016,1,2,52,"shot_no","Jump Shot","2PT Field Goal",15,"Los Angeles Clippers",112,101,"Kevin Durant"
"1232","Golden State Warriors","2/11/17",2016,4,4,13,"shot_yes","Jump Shot","2PT Field Goal",18,"Oklahoma City Thunder",182,-10,"Kevin Durant"
"1233","Golden State Warriors","10/28/16",2016,4,9,52,"shot_no","Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",-151,208,"Kevin Durant"
"1234","Golden State Warriors","10/28/16",2016,3,11,11,"shot_no","Jump Shot","3PT Field Goal",26,"New Orleans Pelicans",-132,232,"Kevin Durant"
"1235","Golden State Warriors","10/28/16",2016,4,8,33,"shot_no","Jump Shot","2PT Field Goal",12,"New Orleans Pelicans",105,72,"Kevin Durant"
"1236","Golden State Warriors","10/28/16",2016,1,10,32,"shot_no","Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",145,208,"Kevin Durant"
"1237","Golden State Warriors","10/28/16",2016,1,10,9,"shot_yes","Jump Shot","2PT Field Goal",11,"New Orleans Pelicans",0,110,"Kevin Durant"
"1238","Golden State Warriors","10/28/16",2016,2,4,38,"shot_no","Jump Shot","2PT Field Goal",19,"New Orleans Pelicans",89,169,"Kevin Durant"
"1239","Golden State Warriors","10/28/16",2016,3,7,42,"shot_no","Jump Shot","2PT Field Goal",15,"New Orleans Pelicans",86,129,"Kevin Durant"
"1240","Golden State Warriors","10/28/16",2016,2,0,8,"shot_no","Jump Shot","2PT Field Goal",8,"New Orleans Pelicans",-53,61,"Kevin Durant"
"1241","Golden State Warriors","2/23/17",2016,1,11,41,"shot_no","Jump Shot","2PT Field Goal",16,"Los Angeles Clippers",132,97,"Kevin Durant"
"1242","Golden State Warriors","2/23/17",2016,3,8,15,"shot_yes","Jump Shot","3PT Field Goal",23,"Los Angeles Clippers",-232,11,"Kevin Durant"
"1243","Golden State Warriors","2/23/17",2016,3,7,51,"shot_yes","Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",-163,208,"Kevin Durant"
"1244","Golden State Warriors","2/23/17",2016,4,5,53,"shot_no","Jump Shot","2PT Field Goal",12,"Los Angeles Clippers",1,124,"Kevin Durant"
"1245","Golden State Warriors","2/23/17",2016,3,2,14,"shot_no","Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",127,232,"Kevin Durant"
"1246","Golden State Warriors","2/23/17",2016,2,6,29,"shot_no","Jump Shot","2PT Field Goal",17,"Los Angeles Clippers",-99,149,"Kevin Durant"
"1247","Golden State Warriors","2/23/17",2016,2,1,24,"shot_no","Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",-160,213,"Kevin Durant"
"1248","Golden State Warriors","1/4/17",2016,3,11,22,"shot_no","Jump Shot","3PT Field Goal",26,"Portland Trail Blazers",-101,249,"Kevin Durant"
"1249","Golden State Warriors","1/4/17",2016,2,10,25,"shot_no","Jump Shot","3PT Field Goal",26,"Portland Trail Blazers",-50,257,"Kevin Durant"
"1250","Golden State Warriors","11/18/16",2016,4,8,55,"shot_yes","Jump Shot","2PT Field Goal",16,"Boston Celtics",130,97,"Kevin Durant"
"1251","Golden State Warriors","2/11/17",2016,2,5,55,"shot_yes","Jump Shot","3PT Field Goal",24,"Oklahoma City Thunder",-222,92,"Kevin Durant"
"1252","Golden State Warriors","2/11/17",2016,1,11,24,"shot_yes","Jump Shot","2PT Field Goal",12,"Oklahoma City Thunder",-16,124,"Kevin Durant"
"1253","Golden State Warriors","2/11/17",2016,3,11,6,"shot_no","Jump Shot","3PT Field Goal",23,"Oklahoma City Thunder",-16,239,"Kevin Durant"
"1254","Golden State Warriors","2/11/17",2016,4,3,40,"shot_yes","Jump Shot","3PT Field Goal",28,"Oklahoma City Thunder",-179,218,"Kevin Durant"
"1255","Golden State Warriors","12/3/16",2016,1,10,8,"shot_no","Jump Shot","2PT Field Goal",14,"Phoenix Suns",-112,97,"Kevin Durant"
"1256","Golden State Warriors","12/28/16",2016,2,9,4,"shot_no","Jump Shot","3PT Field Goal",26,"Toronto Raptors",-83,247,"Kevin Durant"
"1257","Golden State Warriors","12/22/16",2016,1,6,13,"shot_yes","Jump Shot","2PT Field Goal",6,"Brooklyn Nets",9,65,"Kevin Durant"
"1258","Golden State Warriors","12/22/16",2016,1,10,18,"shot_yes","Jump Shot","3PT Field Goal",23,"Brooklyn Nets",-109,213,"Kevin Durant"
"1259","Golden State Warriors","12/22/16",2016,2,2,25,"shot_no","Jump Shot","3PT Field Goal",24,"Brooklyn Nets",-40,244,"Kevin Durant"
"1260","Golden State Warriors","12/22/16",2016,2,1,49,"shot_no","Jump Shot","3PT Field Goal",24,"Brooklyn Nets",240,38,"Kevin Durant"
"1261","Golden State Warriors","12/22/16",2016,1,8,25,"shot_yes","Jump Shot","2PT Field Goal",16,"Brooklyn Nets",-1,160,"Kevin Durant"
"1262","Golden State Warriors","12/22/16",2016,4,11,16,"shot_no","Jump Shot","3PT Field Goal",24,"Brooklyn Nets",-55,237,"Kevin Durant"
"1263","Golden State Warriors","12/22/16",2016,4,10,30,"shot_no","Jump Shot","2PT Field Goal",14,"Brooklyn Nets",0,146,"Kevin Durant"
"1264","Golden State Warriors","12/22/16",2016,2,10,43,"shot_no","Jump Shot","2PT Field Goal",18,"Brooklyn Nets",-140,120,"Kevin Durant"
"1265","Golden State Warriors","12/22/16",2016,3,7,49,"shot_no","Jump Shot","3PT Field Goal",25,"Brooklyn Nets",119,224,"Kevin Durant"
"1266","Golden State Warriors","11/18/16",2016,3,11,49,"shot_no","Jump Shot","2PT Field Goal",12,"Boston Celtics",6,129,"Kevin Durant"
"1267","Golden State Warriors","11/18/16",2016,2,1,25,"shot_no","Jump Shot","3PT Field Goal",25,"Boston Celtics",101,234,"Kevin Durant"
"1268","Golden State Warriors","11/18/16",2016,3,3,14,"shot_yes","Jump Shot","2PT Field Goal",20,"Boston Celtics",176,100,"Kevin Durant"
"1269","Golden State Warriors","11/18/16",2016,1,11,26,"shot_yes","Jump Shot","2PT Field Goal",19,"Boston Celtics",66,188,"Kevin Durant"
"1270","Golden State Warriors","11/18/16",2016,1,8,38,"shot_no","Jump Shot","2PT Field Goal",13,"Boston Celtics",60,116,"Kevin Durant"
"1271","Golden State Warriors","1/4/17",2016,1,9,16,"shot_yes","Jump Shot","3PT Field Goal",23,"Portland Trail Blazers",-232,11,"Kevin Durant"
"1272","Golden State Warriors","1/4/17",2016,3,1,20,"shot_no","Jump Shot","3PT Field Goal",26,"Portland Trail Blazers",-94,244,"Kevin Durant"
"1273","Golden State Warriors","1/4/17",2016,4,5,25,"shot_no","Jump Shot","3PT Field Goal",26,"Portland Trail Blazers",101,247,"Kevin Durant"
"1274","Golden State Warriors","1/4/17",2016,4,4,35,"shot_no","Jump Shot","3PT Field Goal",25,"Portland Trail Blazers",-19,252,"Kevin Durant"
"1275","Golden State Warriors","1/4/17",2016,2,0,30,"shot_yes","Jump Shot","3PT Field Goal",25,"Portland Trail Blazers",71,244,"Kevin Durant"
"1276","Golden State Warriors","12/17/16",2016,2,7,11,"shot_no","Jump Shot","2PT Field Goal",17,"Portland Trail Blazers",82,154,"Kevin Durant"
"1277","Golden State Warriors","12/28/16",2016,1,7,19,"shot_yes","Jump Shot","3PT Field Goal",26,"Toronto Raptors",101,242,"Kevin Durant"
"1278","Golden State Warriors","12/28/16",2016,4,2,4,"shot_no","Jump Shot","3PT Field Goal",26,"Toronto Raptors",127,228,"Kevin Durant"
"1279","Golden State Warriors","12/28/16",2016,4,9,21,"shot_no","Jump Shot","2PT Field Goal",15,"Toronto Raptors",109,110,"Kevin Durant"
"1280","Golden State Warriors","12/28/16",2016,2,1,49,"shot_yes","Jump Shot","3PT Field Goal",26,"Toronto Raptors",127,232,"Kevin Durant"
"1281","Golden State Warriors","10/30/16",2016,3,11,19,"shot_no","Jump Shot","3PT Field Goal",26,"Phoenix Suns",-202,170,"Kevin Durant"
"1282","Golden State Warriors","11/28/16",2016,1,8,24,"shot_no","Jump Shot","2PT Field Goal",18,"Atlanta Hawks",127,134,"Kevin Durant"
"1283","Golden State Warriors","11/28/16",2016,4,2,12,"shot_no","Jump Shot","3PT Field Goal",27,"Atlanta Hawks",174,208,"Kevin Durant"
"1284","Golden State Warriors","11/28/16",2016,1,6,33,"shot_no","Jump Shot","2PT Field Goal",11,"Atlanta Hawks",-58,100,"Kevin Durant"
"1285","Golden State Warriors","11/28/16",2016,3,8,31,"shot_no","Jump Shot","2PT Field Goal",16,"Atlanta Hawks",-96,134,"Kevin Durant"
"1286","Golden State Warriors","11/28/16",2016,3,7,58,"shot_no","Jump Shot","2PT Field Goal",11,"Atlanta Hawks",-34,115,"Kevin Durant"
"1287","Golden State Warriors","11/28/16",2016,1,1,2,"shot_no","Jump Shot","3PT Field Goal",27,"Atlanta Hawks",164,223,"Kevin Durant"
"1288","Golden State Warriors","11/28/16",2016,4,11,42,"shot_yes","Jump Shot","2PT Field Goal",17,"Atlanta Hawks",130,111,"Kevin Durant"
"1289","Golden State Warriors","11/23/16",2016,1,8,27,"shot_yes","Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",233,70,"Kevin Durant"
"1290","Golden State Warriors","11/23/16",2016,1,0,27,"shot_no","Jump Shot","3PT Field Goal",26,"Los Angeles Lakers",56,257,"Kevin Durant"
"1291","Golden State Warriors","11/23/16",2016,1,8,52,"shot_no","Jump Shot","2PT Field Goal",13,"Los Angeles Lakers",20,129,"Kevin Durant"
"1292","Golden State Warriors","11/23/16",2016,1,10,8,"shot_no","Jump Shot","3PT Field Goal",28,"Los Angeles Lakers",-135,247,"Kevin Durant"
"1293","Golden State Warriors","10/30/16",2016,2,0,29,"shot_yes","Jump Shot","3PT Field Goal",27,"Phoenix Suns",233,144,"Kevin Durant"
"1294","Golden State Warriors","10/30/16",2016,3,10,26,"shot_yes","Jump Shot","2PT Field Goal",18,"Phoenix Suns",-58,178,"Kevin Durant"
"1295","Golden State Warriors","10/30/16",2016,3,5,9,"shot_yes","Jump Shot","3PT Field Goal",26,"Phoenix Suns",218,154,"Kevin Durant"
"1296","Golden State Warriors","10/30/16",2016,2,2,35,"shot_yes","Jump Shot","2PT Field Goal",17,"Phoenix Suns",-174,-5,"Kevin Durant"
"1297","Golden State Warriors","10/30/16",2016,4,4,38,"shot_yes","Jump Shot","2PT Field Goal",16,"Phoenix Suns",-130,95,"Kevin Durant"
"1298","Golden State Warriors","10/30/16",2016,2,10,19,"shot_no","Jump Shot","2PT Field Goal",12,"Phoenix Suns",-124,31,"Kevin Durant"
"1299","Golden State Warriors","10/30/16",2016,3,4,18,"shot_no","Jump Shot","2PT Field Goal",14,"Phoenix Suns",89,120,"Kevin Durant"
"1300","Golden State Warriors","10/30/16",2016,3,9,31,"shot_no","Jump Shot","3PT Field Goal",26,"Phoenix Suns",169,203,"Kevin Durant"
"1301","Golden State Warriors","11/7/16",2016,3,8,9,"shot_no","Jump Shot","2PT Field Goal",12,"New Orleans Pelicans",9,129,"Kevin Durant"
"1302","Golden State Warriors","11/7/16",2016,3,7,1,"shot_no","Jump Shot","2PT Field Goal",15,"New Orleans Pelicans",-140,56,"Kevin Durant"
"1303","Golden State Warriors","11/7/16",2016,1,9,8,"shot_no","Jump Shot","2PT Field Goal",17,"New Orleans Pelicans",-71,159,"Kevin Durant"
"1304","Golden State Warriors","11/7/16",2016,4,10,11,"shot_no","Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",-112,228,"Kevin Durant"
"1305","Golden State Warriors","11/7/16",2016,3,9,51,"shot_no","Jump Shot","2PT Field Goal",15,"New Orleans Pelicans",-9,154,"Kevin Durant"
"1306","Golden State Warriors","11/7/16",2016,3,8,7,"shot_no","Jump Shot","2PT Field Goal",6,"New Orleans Pelicans",-29,56,"Kevin Durant"
"1307","Golden State Warriors","2/13/17",2016,1,3,28,"shot_yes","Jump Shot","2PT Field Goal",18,"Denver Nuggets",1,185,"Kevin Durant"
"1308","Golden State Warriors","1/25/17",2016,1,4,31,"shot_no","Jump Shot","2PT Field Goal",12,"Charlotte Hornets",117,33,"Kevin Durant"
"1309","Golden State Warriors","12/10/16",2016,4,10,20,"shot_no","Jump Shot","3PT Field Goal",26,"Memphis Grizzlies",138,224,"Kevin Durant"
"1310","Golden State Warriors","12/10/16",2016,4,11,3,"shot_no","Jump Shot","2PT Field Goal",20,"Memphis Grizzlies",-142,146,"Kevin Durant"
"1311","Golden State Warriors","12/10/16",2016,1,11,25,"shot_yes","Jump Shot","3PT Field Goal",22,"Memphis Grizzlies",-228,-21,"Kevin Durant"
"1312","Golden State Warriors","12/10/16",2016,1,10,30,"shot_no","Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",166,200,"Kevin Durant"
"1313","Golden State Warriors","1/16/17",2016,1,7,4,"shot_yes","Jump Shot","3PT Field Goal",25,"Cleveland Cavaliers",-169,188,"Kevin Durant"
"1314","Golden State Warriors","1/16/17",2016,2,7,43,"shot_no","Jump Shot","3PT Field Goal",26,"Cleveland Cavaliers",-176,198,"Kevin Durant"
"1315","Golden State Warriors","1/16/17",2016,3,2,27,"shot_no","Jump Shot","3PT Field Goal",23,"Cleveland Cavaliers",236,7,"Kevin Durant"
"1316","Golden State Warriors","1/16/17",2016,1,5,26,"shot_yes","Jump Shot","3PT Field Goal",25,"Cleveland Cavaliers",-225,116,"Kevin Durant"
"1317","Golden State Warriors","12/17/16",2016,3,10,7,"shot_no","Jump Shot","3PT Field Goal",26,"Portland Trail Blazers",169,203,"Kevin Durant"
"1318","Golden State Warriors","12/17/16",2016,1,11,42,"shot_yes","Jump Shot","3PT Field Goal",26,"Portland Trail Blazers",-78,249,"Kevin Durant"
"1319","Golden State Warriors","11/19/16",2016,2,1,7,"shot_yes","Jump Shot","3PT Field Goal",25,"Milwaukee Bucks",-246,65,"Kevin Durant"
"1320","Golden State Warriors","11/19/16",2016,2,0,35,"shot_yes","Jump Shot","3PT Field Goal",23,"Milwaukee Bucks",-235,7,"Kevin Durant"
"1321","Golden State Warriors","11/19/16",2016,2,8,7,"shot_yes","Jump Shot","3PT Field Goal",28,"Milwaukee Bucks",-122,254,"Kevin Durant"
"1322","Golden State Warriors","11/19/16",2016,3,8,31,"shot_no","Jump Shot","3PT Field Goal",27,"Milwaukee Bucks",-210,185,"Kevin Durant"
"1323","Golden State Warriors","11/19/16",2016,4,3,43,"shot_no","Jump Shot","3PT Field Goal",25,"Milwaukee Bucks",84,237,"Kevin Durant"
"1324","Golden State Warriors","11/19/16",2016,4,4,10,"shot_no","Jump Shot","2PT Field Goal",6,"Milwaukee Bucks",-4,67,"Kevin Durant"
"1325","Golden State Warriors","11/19/16",2016,2,2,41,"shot_yes","Jump Shot","3PT Field Goal",23,"Milwaukee Bucks",235,16,"Kevin Durant"
"1326","Golden State Warriors","11/19/16",2016,4,2,20,"shot_no","Jump Shot","3PT Field Goal",24,"Milwaukee Bucks",-241,2,"Kevin Durant"
"1327","Golden State Warriors","11/19/16",2016,4,8,55,"shot_yes","Jump Shot","2PT Field Goal",15,"Milwaukee Bucks",4,156,"Kevin Durant"
"1328","Golden State Warriors","11/19/16",2016,1,6,17,"shot_yes","Jump Shot","3PT Field Goal",23,"Milwaukee Bucks",238,18,"Kevin Durant"
"1329","Golden State Warriors","11/19/16",2016,4,0,11,"shot_no","Jump Shot","2PT Field Goal",19,"Milwaukee Bucks",-55,183,"Kevin Durant"
"1330","Golden State Warriors","12/17/16",2016,1,0,4,"shot_yes","Jump Shot","2PT Field Goal",18,"Portland Trail Blazers",94,165,"Kevin Durant"
"1331","Golden State Warriors","1/16/17",2016,3,7,23,"shot_no","Jump Shot","3PT Field Goal",26,"Cleveland Cavaliers",81,257,"Kevin Durant"
"1332","Golden State Warriors","1/16/17",2016,1,10,40,"shot_no","Jump Shot","3PT Field Goal",25,"Cleveland Cavaliers",210,139,"Kevin Durant"
"1333","Golden State Warriors","1/6/17",2016,2,1,39,"shot_no","Jump Shot","3PT Field Goal",27,"Memphis Grizzlies",-171,213,"Kevin Durant"
"1334","Golden State Warriors","1/6/17",2016,4,2,31,"shot_no","Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",-147,213,"Kevin Durant"
"1335","Golden State Warriors","1/6/17",2016,1,10,35,"shot_no","Jump Shot","2PT Field Goal",20,"Memphis Grizzlies",-132,159,"Kevin Durant"
"1336","Golden State Warriors","1/25/17",2016,3,8,55,"shot_no","Jump Shot","3PT Field Goal",24,"Charlotte Hornets",82,232,"Kevin Durant"
"1337","Golden State Warriors","1/25/17",2016,4,2,19,"shot_yes","Jump Shot","2PT Field Goal",19,"Charlotte Hornets",192,11,"Kevin Durant"
"1338","Golden State Warriors","1/25/17",2016,1,7,11,"shot_yes","Jump Shot","3PT Field Goal",24,"Charlotte Hornets",-187,165,"Kevin Durant"
"1339","Golden State Warriors","1/25/17",2016,1,3,48,"shot_no","Jump Shot","2PT Field Goal",17,"Charlotte Hornets",91,154,"Kevin Durant"
"1340","Golden State Warriors","1/25/17",2016,2,1,16,"shot_no","Jump Shot","3PT Field Goal",23,"Charlotte Hornets",235,16,"Kevin Durant"
"1341","Golden State Warriors","1/25/17",2016,2,0,32,"shot_yes","Jump Shot","2PT Field Goal",16,"Charlotte Hornets",164,36,"Kevin Durant"
"1342","Golden State Warriors","1/25/17",2016,3,4,17,"shot_no","Jump Shot","2PT Field Goal",11,"Charlotte Hornets",24,111,"Kevin Durant"
"1343","Golden State Warriors","1/25/17",2016,4,2,42,"shot_no","Jump Shot","2PT Field Goal",3,"Charlotte Hornets",-22,31,"Kevin Durant"
"1344","Golden State Warriors","1/25/17",2016,2,4,57,"shot_no","Jump Shot","3PT Field Goal",24,"Charlotte Hornets",-2,249,"Kevin Durant"
"1345","Golden State Warriors","1/25/17",2016,1,0,1,"shot_no","Jump Shot","2PT Field Goal",7,"Charlotte Hornets",61,46,"Kevin Durant"
"1346","Golden State Warriors","12/5/16",2016,3,9,59,"shot_no","Jump Shot","3PT Field Goal",25,"Indiana Pacers",-91,237,"Kevin Durant"
"1347","Golden State Warriors","11/13/16",2016,2,4,17,"shot_no","Jump Shot","2PT Field Goal",14,"Phoenix Suns",137,46,"Kevin Durant"
"1348","Golden State Warriors","11/13/16",2016,4,10,58,"shot_no","Jump Shot","2PT Field Goal",13,"Phoenix Suns",132,26,"Kevin Durant"
"1349","Golden State Warriors","11/13/16",2016,2,11,30,"shot_no","Jump Shot","2PT Field Goal",12,"Phoenix Suns",-114,61,"Kevin Durant"
"1350","Golden State Warriors","11/13/16",2016,2,4,7,"shot_no","Jump Shot","2PT Field Goal",4,"Phoenix Suns",-17,46,"Kevin Durant"
"1351","Golden State Warriors","11/13/16",2016,4,8,28,"shot_no","Jump Shot","3PT Field Goal",26,"Phoenix Suns",-71,252,"Kevin Durant"
"1352","Golden State Warriors","11/13/16",2016,4,0,42,"shot_no","Jump Shot","3PT Field Goal",25,"Phoenix Suns",200,154,"Kevin Durant"
"1353","Golden State Warriors","11/13/16",2016,3,0,44,"shot_no","Jump Shot","2PT Field Goal",5,"Phoenix Suns",37,47,"Kevin Durant"
"1354","Golden State Warriors","12/11/16",2016,4,8,25,"shot_yes","Jump Shot","2PT Field Goal",20,"Minnesota Timberwolves",135,149,"Kevin Durant"
"1355","Golden State Warriors","12/11/16",2016,2,11,22,"shot_no","Jump Shot","2PT Field Goal",15,"Minnesota Timberwolves",-102,120,"Kevin Durant"
"1356","Golden State Warriors","12/11/16",2016,2,2,33,"shot_no","Jump Shot","2PT Field Goal",19,"Minnesota Timberwolves",132,141,"Kevin Durant"
